# Data Set (v1): LOC-OSM2-TR
# Nov 2016
# AA1-2016 CUP: http://www.di.unipi.it/~micheli/DID/CUP-AA1/2016
# INFO: micheli@di.unipi.it
# (C) CIML group - Gallicchio, Micheli 2016
# 
# Format:
# Training set: id inputs target_x target_y (last 2 columns)
# Blind Test set: id inputs

1,-1.080509,0.340535,1.349271,-0.688887,0.397394,-1.094412,-1.130753,-1.345924,0.628021,-1.204393,5.834065,-0.217306
2,0.398392,-0.922329,-1.102281,-0.783145,-0.704928,1.044918,-0.030658,1.629243,-1.103839,0.461352,24.040925,14.398930
3,-1.221357,0.529964,0.631744,0.253690,0.535184,-1.038114,-0.489031,-0.888206,1.404372,-0.966430,11.829217,-0.399369
4,-0.869237,1.287683,1.409065,0.347948,0.604079,-1.150710,-0.030658,-1.460353,0.926617,-1.085412,14.965168,-0.470812
5,-1.080509,0.340535,0.811126,0.065175,0.466289,-1.207009,-0.580706,-1.231494,1.464091,-1.204393,10.765208,-0.365145
6,-0.024151,0.971967,0.452362,1.667556,1.430820,-0.081045,0.977762,-0.029985,0.329424,-0.371521,19.970792,-0.661338
7,0.680087,-1.553761,-1.162075,-0.783145,-1.462774,0.425639,-0.489031,0.084445,-1.402435,1.591678,23.844003,8.784163
8,0.468816,0.151105,0.392568,0.347948,0.672974,0.200446,1.711159,0.484948,0.329424,0.461352,23.065372,-0.753727
9,-0.305847,1.287683,0.392568,1.007752,1.706401,-0.587729,-0.397357,-0.373273,0.389144,-1.263884,17.577898,-0.559236
10,-1.221357,1.035110,0.332774,0.630721,1.568611,-0.812921,0.061016,-0.773776,0.926617,-0.312030,13.430271,-0.434576
11,1.102630,0.087962,-0.683723,-0.688887,-0.015977,0.313042,1.436135,0.427733,-0.566365,1.115751,23.582186,2.655587
12,-1.573476,1.161396,1.349271,-0.311856,0.672974,-0.812921,-0.855729,-0.888206,0.747460,-1.561339,7.623488,-0.286488
13,-0.869237,0.782537,0.631744,1.950329,1.293030,-0.644027,-0.030658,-0.716562,0.926617,-0.668975,18.362433,-0.594001
14,-1.855171,1.287683,0.571950,-0.029083,0.672974,-1.207009,-0.489031,-0.888206,1.284933,-1.323375,7.572476,-0.294761
15,1.243478,-1.301188,-0.743517,-0.688887,-1.256089,1.270111,0.061016,0.942666,-1.342716,1.472697,23.821138,8.035274
16,-1.010085,1.161396,0.691538,0.253690,0.328499,-1.150710,0.061016,-1.117065,1.225214,-0.847448,11.758894,-0.390641
17,-1.010085,0.403678,0.691538,0.630721,-0.291557,-1.375903,-0.489031,-1.059850,0.986337,-0.847448,11.730024,-0.400102
18,-1.432628,1.035110,1.528653,0.159432,0.121813,-0.925518,-0.764055,-1.231494,1.046056,-0.966430,4.866881,-0.178633
19,1.313902,-0.290897,-0.324959,0.724979,-0.291557,0.538235,2.352881,0.542163,-1.103839,1.056260,23.537260,1.516080
20,0.257544,-0.669756,-0.384753,0.253690,-0.291557,0.707129,2.169532,0.484948,-0.208049,1.115751,23.517683,1.590565
21,0.257544,-1.680048,-1.221869,-0.877403,-1.118299,1.382708,0.152691,1.285954,-0.924681,0.996769,23.994793,13.129713
22,0.398392,-1.616904,-1.341457,-1.160176,-1.393879,1.101217,-0.122333,0.942666,-1.282997,0.877788,23.979274,12.702586
23,1.243478,0.087962,-0.085784,1.102010,-1.049404,0.256744,1.527809,0.141659,0.030828,0.758806,23.425965,-0.314951
24,-0.587542,1.287683,0.631744,1.761814,1.775296,-0.812921,-0.580706,-1.002635,1.284933,-1.382866,17.255812,-0.551765
25,0.398392,-0.038324,0.870920,0.819237,0.328499,-0.249940,0.152691,-0.144414,-0.446927,0.044915,20.646647,-0.699796
26,-0.164999,-0.985472,-1.341457,-1.914238,-1.187194,1.101217,0.152691,2.201390,-1.342716,-0.193048,24.125753,16.755605
27,-0.094575,-1.301188,-1.281663,-2.197011,-1.807250,1.157515,0.152691,1.743672,-1.223277,0.401861,24.102673,16.441027
28,-0.657966,1.287683,0.930714,1.196267,1.637506,-0.981816,-0.672380,-0.773776,1.284933,-0.431012,15.477414,-0.480715
29,-0.235423,-1.364332,-1.461045,-1.914238,-1.600565,0.988620,-0.214007,1.457598,-1.342716,-0.133557,24.147701,17.599821
30,0.046273,-0.985472,-1.162075,-1.160176,-1.187194,1.833093,-0.489031,1.343169,-0.924681,0.163897,24.000436,13.264266
31,1.243478,-1.174902,-1.162075,-1.631465,-1.118299,1.101217,-0.397357,0.427733,-1.223277,1.770151,23.869566,9.562629
32,0.891359,0.340535,-0.085784,1.761814,-0.015977,0.144148,1.619484,0.542163,-0.685804,0.401861,23.421050,-0.358795
33,0.750511,-0.669756,-0.324959,-0.029083,0.397394,0.425639,2.169532,0.599377,0.030828,1.056260,23.483304,0.592958
34,-0.869237,0.593108,1.468859,-0.029083,0.121813,-0.700325,-0.580706,-1.288709,1.344653,-0.847448,5.086691,-0.191516
35,0.680087,0.024819,0.512156,1.761814,0.397394,-0.306238,0.061016,0.427733,0.030828,0.223388,22.536391,-0.817075
36,0.961783,-1.174902,-0.922899,-1.160176,-1.876145,1.101217,-0.489031,0.713807,-0.984400,1.710660,23.875809,9.702551
37,1.595597,-0.669756,-0.803311,0.159432,-0.980509,0.763428,1.436135,0.427733,-0.685804,1.056260,23.658497,3.883551
38,0.116696,-1.364332,-1.221869,-1.725722,-1.393879,1.044918,-0.214007,2.029746,-1.044120,0.223388,24.115955,16.488491
39,1.173054,-0.038324,-0.265166,0.630721,-0.704928,0.256744,1.252786,0.484948,-0.924681,0.937279,23.637413,3.686829
40,0.187120,-0.985472,-1.162075,-1.160176,-1.049404,1.270111,-0.030658,1.514813,-0.864962,0.342370,24.034101,14.159914
41,0.257544,-1.490618,-1.162075,-1.160176,-1.256089,1.270111,0.336040,1.514813,-1.282997,0.461352,24.022654,14.086951
42,0.046273,0.466821,0.751332,0.819237,0.810764,-0.081045,0.886087,-0.430488,0.150267,0.104406,20.692611,-0.692456
43,-0.164999,0.529964,0.571950,2.044587,0.879659,-0.587729,1.252786,-0.373273,0.568302,-0.252539,21.222909,-0.718470
44,0.398392,-1.174902,-1.341457,-0.311856,-0.980509,1.101217,0.061016,0.542163,-1.402435,1.353715,23.872793,9.631887
45,1.595597,-0.922329,-0.922899,-1.537207,-0.911613,0.932322,1.069437,-0.602132,-1.044120,0.996769,23.715215,4.997457
46,0.961783,0.466821,0.512156,1.761814,0.328499,0.313042,1.802833,0.256089,0.090547,0.223388,23.434831,-0.303683
47,-1.291781,0.277392,1.767829,-0.217599,0.535184,-1.319605,-1.405777,-1.345924,0.986337,-1.204393,2.475511,-0.084681
48,-0.235423,1.287683,0.571950,1.384783,1.637506,-1.094412,-0.397357,-1.231494,0.807179,-0.431012,16.439422,-0.521765
49,-0.235423,0.529964,0.571950,1.573298,1.086345,-0.193641,-0.489031,-0.487703,0.030828,-0.252539,20.001980,-0.669714
50,-0.305847,-1.301188,-1.162075,-0.594630,-1.049404,1.776795,-0.672380,1.285954,-1.402435,0.461352,24.015271,13.781898
51,0.257544,-0.922329,-1.221869,-1.254434,-0.842718,1.495304,-0.397357,1.285954,-0.566365,0.401861,24.010343,13.672141
52,-1.573476,0.593108,1.767829,-0.406114,0.604079,-1.038114,-1.039079,-1.345924,0.747460,-1.085412,2.953098,-0.099053
53,1.595597,-0.922329,-0.743517,-0.406114,-0.704928,-0.531430,1.619484,0.656592,-0.864962,0.996769,23.594616,3.000419
54,1.384326,0.024819,-0.384753,0.253690,-0.084872,0.425639,0.886087,0.542163,-0.864962,0.580333,23.547333,2.476724
55,0.398392,0.214248,-0.384753,1.102010,0.397394,0.313042,1.619484,0.656592,-0.446927,1.115751,22.098895,-0.762980
56,-1.080509,1.603399,0.870920,-0.406114,-0.084872,-0.756623,-0.672380,-1.345924,1.046056,-1.204393,7.276882,-0.269053
57,-0.376270,0.908824,0.631744,1.667556,1.499716,-0.249940,0.702738,-0.716562,0.687740,-0.252539,16.942630,-0.545229
58,0.257544,-1.048616,-0.922899,-0.688887,-0.980509,1.270111,-0.580706,1.858102,-1.044120,0.937279,24.060648,14.881440
59,-0.446694,1.161396,0.512156,1.573298,1.706401,-0.531430,0.152691,-0.830991,1.284933,-0.490503,16.455641,-0.517426
60,-0.024151,1.161396,0.811126,0.442206,1.430820,-0.700325,-0.305682,-0.830991,1.046056,-1.442357,15.787832,-0.494382
61,-0.939661,1.350826,1.409065,-0.500372,0.604079,-0.644027,-0.672380,-0.945421,1.284933,-0.847448,14.485585,-0.456556
62,1.173054,-0.038324,-0.863105,-0.500372,0.121813,0.256744,1.436135,0.427733,-0.446927,0.937279,23.632561,3.481771
63,-1.080509,0.529964,0.990508,-1.537207,-0.222662,-1.207009,-0.672380,-1.288709,1.464091,-1.144902,4.530347,-0.162959
64,1.384326,0.024819,-0.444547,0.253690,-0.015977,0.650831,2.077857,0.313304,-1.044120,0.937279,23.560489,2.089646
65,0.609663,-1.238045,-1.221869,-0.311856,-1.118299,1.382708,0.152691,0.999880,-0.924681,1.353715,23.910950,10.645679
66,1.313902,-1.174902,-1.221869,-0.688887,-1.462774,0.988620,0.152691,0.942666,-1.103839,0.877788,23.794219,7.111877
67,-0.939661,0.908824,0.870920,0.159432,0.604079,-0.925518,-0.397357,-1.231494,0.926617,-0.966430,5.562802,-0.204376
68,-0.798814,1.161396,0.751332,0.536463,0.810764,-0.249940,-0.489031,-0.659347,0.628021,-0.312030,19.070172,-0.625021
69,-0.728390,0.782537,0.930714,0.347948,1.361925,-0.869219,-0.672380,-0.773776,1.284933,-1.680320,14.704892,-0.470470
70,0.539240,-1.111759,-1.102281,-0.311856,-0.980509,1.439006,-0.214007,0.713807,-1.044120,1.234733,23.877752,9.516518
71,0.891359,-1.364332,-1.221869,-2.102753,-1.462774,1.101217,-0.397357,0.656592,-0.805242,1.294224,23.889569,10.039547
72,0.539240,0.340535,-0.324959,1.573298,0.259603,-0.418834,2.077857,0.427733,-0.208049,0.401861,23.514038,1.049985
73,-1.573476,1.224540,0.512156,0.630721,0.879659,-1.094412,-1.222428,-0.602132,1.046056,-1.204393,11.337216,-0.383168
74,1.173054,-0.796043,-1.281663,-1.254434,-1.256089,0.819726,-0.305682,0.942666,-1.223277,1.413206,23.792406,6.865480
75,1.102630,-0.543470,-1.102281,-0.500372,-0.429348,1.044918,1.619484,0.656592,-0.984400,1.115751,23.681081,4.460277
76,-1.010085,0.782537,0.571950,0.536463,0.879659,-0.869219,-0.214007,-0.888206,1.046056,-0.966430,11.430874,-0.389949
77,-1.150933,1.477112,1.528653,0.819237,0.466289,-0.756623,-1.589126,-0.830991,1.464091,-1.144902,9.721807,-0.337207
78,-0.446694,-1.048616,-1.341457,-2.102753,-1.118299,1.044918,0.061016,2.029746,-1.402435,0.401861,24.082230,15.672042
79,0.750511,-0.985472,-1.162075,-0.217599,-1.393879,0.594533,-0.489031,0.999880,-0.924681,1.234733,23.795114,7.050291
80,-0.869237,1.603399,0.631744,0.536463,1.430820,-1.319605,-0.947404,-1.002635,1.046056,-1.620829,14.307056,-0.452718
81,-0.869237,1.161396,0.512156,0.536463,0.879659,-0.531430,0.152691,-0.945421,0.747460,-0.787957,16.312731,-0.511914
82,-1.925595,0.466821,1.409065,0.159432,-0.980509,-0.981816,-0.489031,-1.288709,1.523811,-0.966430,6.733768,-0.240488
83,1.454750,-0.669756,-1.102281,-0.406114,-0.498243,0.819726,1.161111,0.713807,-0.566365,1.115751,23.638090,3.779983
84,-1.291781,0.719394,0.751332,0.253690,1.017450,-1.038114,-0.672380,-1.231494,0.986337,-0.906939,4.534317,-0.156500
85,0.750511,0.087962,-0.803311,0.442206,0.466289,0.425639,1.986182,0.828236,-0.028891,0.342370,23.551144,1.482724
86,-0.869237,1.224540,0.930714,0.724979,1.224135,-0.700325,-0.397357,-1.174280,0.628021,-0.847448,12.925761,-0.420020
87,-0.305847,-0.417184,-0.324959,0.724979,-0.015977,0.256744,0.336040,0.313304,-0.805242,0.937279,23.567560,2.247328
88,-1.503052,0.908824,1.050302,-0.029083,0.397394,-0.925518,-0.855729,-1.174280,0.389144,-1.204393,7.192551,-0.267602
89,0.257544,0.277392,0.512156,2.138845,0.466289,-0.700325,0.427715,-0.258844,0.448863,-0.193048,21.738017,-0.742452
90,-1.784747,1.350826,1.468859,-0.029083,0.604079,-0.756623,-1.039079,-1.345924,0.926617,-0.966430,8.644347,-0.310681
91,1.736445,-1.238045,-1.341457,-1.442949,-0.980509,0.425639,-0.122333,0.313304,-1.282997,1.353715,23.757309,6.104548
92,1.454750,-1.743191,-0.863105,-0.688887,-0.842718,1.213813,-0.580706,0.771022,-1.044120,1.948624,23.821370,8.026152
93,-1.291781,1.161396,0.870920,-0.783145,0.259603,-0.981816,-0.397357,-0.945421,0.568302,-1.085412,12.352443,-0.396861
94,-1.221357,1.540256,1.767829,0.065175,0.466289,-1.150710,-1.130753,-0.716562,1.046056,-0.847448,8.600585,-0.315382
95,-0.446694,0.971967,0.332774,0.630721,1.155240,-0.925518,0.336040,-0.602132,1.225214,-0.728466,15.902106,-0.495848
96,0.257544,1.287683,0.512156,1.950329,0.259603,-0.812921,0.061016,-0.830991,0.209986,0.163897,19.411453,-0.644181
97,-1.080509,1.603399,1.169889,-0.217599,0.052918,-0.756623,-0.672380,-0.602132,0.448863,-1.620829,8.464352,-0.311109
98,0.327968,0.466821,0.631744,1.856072,0.741869,0.481937,1.161111,0.542163,0.747460,0.223388,22.936620,-0.827419
99,-0.446694,1.287683,0.631744,1.950329,1.706401,-0.812921,0.702738,-0.544917,1.344653,-0.312030,16.327091,-0.518281
100,1.595597,-1.743191,-0.922899,-0.783145,-0.773823,1.101217,-0.030658,0.542163,-1.462155,1.472697,23.766485,6.503188
101,0.257544,-0.796043,-1.162075,-0.500372,-1.669460,1.833093,-1.222428,1.343169,-0.984400,0.580333,23.980014,12.813984
102,0.680087,0.277392,-0.085784,1.196267,0.466289,0.369340,1.802833,0.084445,0.269705,0.996769,22.027223,-0.787076
103,0.820935,0.151105,0.272980,1.573298,0.466289,0.707129,1.619484,0.084445,-0.685804,0.877788,23.284421,-0.609443
104,-0.939661,0.656251,0.033804,0.724979,0.672974,-1.094412,-0.397357,-0.830991,1.105775,-1.680320,5.596508,-0.201620
105,0.539240,-0.922329,-0.982693,-1.442949,-1.118299,1.495304,-0.030658,1.457598,-1.342716,0.580333,23.950304,11.692669
106,0.187120,0.214248,0.392568,0.065175,1.568611,-0.249940,0.061016,-0.144414,0.389144,0.163897,20.199267,-0.679902
107,-1.150933,1.161396,0.631744,1.196267,1.430820,-0.475132,0.061016,-0.087200,0.747460,-0.431012,19.683304,-0.653076
108,0.468816,-1.238045,-1.341457,-0.500372,-1.049404,1.833093,-1.405777,1.343169,-1.282997,0.461352,24.011604,13.753146
109,-1.643900,0.656251,0.811126,-0.029083,0.672974,-0.812921,-0.672380,-1.345924,0.687740,-1.025921,3.334977,-0.125226
110,-0.446694,0.908824,1.648241,0.724979,1.017450,-1.319605,-0.030658,-0.830991,1.284933,-0.728466,9.010738,-0.323363
111,-1.291781,0.151105,1.708035,-0.311856,0.672974,-1.094412,-0.672380,-1.231494,0.807179,-1.323375,4.459995,-0.145394
112,1.525173,-0.922329,-1.162075,-0.783145,-0.980509,0.932322,0.244365,0.542163,-1.163558,1.472697,23.774144,6.595872
113,0.468816,-1.680048,-1.162075,-1.254434,-0.842718,1.833093,-0.305682,1.285954,-0.984400,0.877788,23.982575,12.799741
114,0.257544,-1.427475,-1.281663,-1.819980,-1.393879,1.495304,-0.305682,1.400384,-1.462155,0.461352,23.941876,11.645185
115,-0.446694,0.908824,0.571950,1.573298,1.844191,-0.756623,-0.122333,-0.602132,0.807179,-0.371521,16.978224,-0.548350
116,-1.010085,0.908824,0.811126,1.856072,1.430820,-1.319605,0.061016,-0.716562,0.986337,-0.431012,17.463372,-0.557480
117,-1.221357,0.782537,0.930714,0.159432,0.879659,-1.150710,-0.305682,-1.174280,1.523811,-1.025921,6.967403,-0.250660
118,1.384326,-1.427475,-0.444547,-0.877403,-0.222662,0.256744,1.527809,0.542163,-0.446927,-0.074066,23.573527,2.587350
119,-1.432628,1.161396,0.870920,0.159432,0.259603,-0.981816,-0.672380,-1.288709,1.762688,-1.204393,7.118540,-0.260638
120,0.609663,-1.490618,-1.341457,-0.217599,-1.256089,1.495304,-0.305682,1.228739,-0.984400,1.234733,23.976883,12.283198
121,1.313902,-1.680048,-1.102281,-0.123341,-0.980509,0.481937,0.886087,0.599377,-1.402435,1.056260,23.685911,4.526727
122,1.313902,-1.238045,-1.102281,-0.688887,-0.980509,1.044918,0.061016,0.084445,-1.223277,1.532187,23.798461,7.655971
123,1.384326,-0.543470,-0.623929,-0.217599,-0.842718,0.538235,2.169532,0.313304,-0.685804,0.996769,23.579569,2.416724
124,0.257544,-0.038324,-0.265166,1.007752,-0.153767,0.369340,1.619484,-0.201629,0.150267,0.699315,23.461481,0.050355
125,0.539240,-1.743191,-1.221869,-1.537207,-1.256089,1.270111,-0.122333,1.800887,-1.462155,-0.193048,24.154813,17.598693
126,-0.657966,0.529964,0.930714,0.253690,0.741869,-0.700325,-0.305682,-0.659347,1.284933,-0.847448,16.225118,-0.505628
127,0.750511,-0.985472,-1.221869,-0.783145,-1.049404,1.382708,-0.214007,0.999880,-1.044120,1.234733,23.945876,11.666525
128,-0.657966,1.224540,0.631744,0.724979,1.086345,-0.981816,-1.405777,-0.659347,1.046056,-0.847448,17.070828,-0.534214
129,-0.869237,0.466821,-0.085784,2.138845,0.948555,0.200446,1.069437,-0.144414,0.747460,-0.728466,21.506018,-0.733911
130,-1.080509,1.161396,1.409065,0.253690,0.672974,-1.150710,-1.039079,-0.888206,1.404372,-1.085412,9.682382,-0.340141
131,1.173054,-0.101468,-0.324959,-0.500372,-0.291557,0.313042,2.352881,0.427733,-0.506646,0.758806,23.544951,1.898461
132,0.257544,-0.985472,-1.221869,-2.102753,-1.049404,1.157515,-0.030658,1.514813,-1.103839,0.401861,24.031217,14.420477
133,1.454750,-0.985472,-1.162075,-0.500372,-1.876145,1.157515,-0.030658,0.771022,-1.223277,1.829642,23.846877,9.106396
134,-0.728390,1.413969,0.691538,0.913494,1.086345,-1.038114,-1.222428,-0.830991,1.046056,-0.371521,15.255808,-0.481991
135,0.539240,-0.922329,-1.221869,-0.877403,-1.118299,1.833093,-0.489031,1.400384,-1.103839,0.223388,23.991514,13.234267
136,1.173054,-1.427475,-1.221869,-0.217599,-1.049404,0.819726,-1.130753,0.885451,-1.462155,1.472697,23.855910,9.049563
137,-0.869237,1.287683,1.409065,0.724979,1.293030,-0.812921,-0.672380,-0.716562,0.926617,-0.966430,14.410197,-0.459544
138,-1.080509,0.277392,0.811126,-0.217599,0.328499,-1.038114,-1.405777,-1.403138,0.568302,-1.085412,3.571978,-0.125766
139,-1.150933,0.593108,0.930714,0.347948,1.568611,-1.094412,0.061016,-0.773776,0.747460,-0.966430,12.754200,-0.407982
140,-1.010085,0.466821,0.571950,0.159432,0.604079,-0.981816,-0.855729,-0.659347,1.404372,-1.025921,10.697689,-0.364726
141,0.327968,0.151105,-0.085784,1.573298,0.948555,-0.531430,-0.030658,0.256089,0.508582,0.580333,20.980309,-0.697372
142,-0.024151,0.214248,0.153392,2.327360,1.155240,0.313042,0.794413,-1.117065,0.568302,0.342370,21.032553,-0.698033
143,1.313902,0.087962,-0.743517,-0.123341,-0.360453,0.087849,1.619484,0.427733,-0.745523,0.758806,23.623925,3.431758
144,-0.305847,1.161396,0.392568,1.007752,1.706401,-0.475132,0.427715,-0.487703,0.448863,-0.549994,19.953086,-0.668836
